sentence1,sentence2,label,idx
A man is feeding a mouse to a snake.,A person is playing the keyboard.,3.079031722554965,815
Two girls are playing Doctor inside their house.,"I've got the same problem, where there are fields of dandelions just beyond the borders of my gardens.",4.655336986185703,38
A man is running.,"In morning trading on the New York Stock Exchange, Coca-Cola shares were down 34 cents at $43.67.",0.715980985577996,476
A golden dog is running through the snow.,Bulgarian president tries to break election stalemate,3.9482534872831,1064
"The Note's Must-Reads for Monday, November 25, 2013",But skeptics are concerned about the ease at which these hardware-based security features could be used to set digital rights management policies by vendors.,4.452526489407842,180
Two people are walking by the ocean.,The boy hops from one picnic table to the other in the park.,1.398913672993035,547
A woman is riding a horse on the beach.,A black and white cat is high up on tree branches.,4.819957589899459,494
A few points to add here: Coyotes are not know to be aggressive towards humans.,It is the same idea as what Aristotle called the unmoved mover.,3.104430903976403,557
"US Military Aircraft Hit in S. Sudan, 4 Wounded",A man talking with two water bottles sitting in front of him.,3.918306896077395,811
The boy in the orange shirt is throwing the ball.,"Although I believe Searle is mistaken, I don't think you have found the problem.",2.883199110095078,386
"US Military Aircraft Hit in S. Sudan, 4 Wounded",A man is smashing some garlic.,2.128545120660047,1076
Afghan legislators approve new election law,An alternative would be to expose her solely or additionally to Hindi in daycare.,2.590390323213851,1398
"A long-haired man with a hat standing between two large, half-empty Coke bottles.",Japan thanks Taiwan for quake aid,3.111921785633969,366
"The question of time is an incredibly difficult one, which has been treated of philosophers from Aristotle to Heidegger.",China's yuan weakens against USD for third day,2.189869287000184,1180
Egyptians vote to pick president for first time,A woman is kneading tortilla dough.,0.946065178045084,1490
Our current vehicles will be in museums when everyone has their own aircraft.,Quattrone lawyer John W. Keker said his client is innocent.,4.919137443477765,47
A person drops a camera down an escelator.,"This is still a representational form of gov't, but with a unique twist.",4.735035486310045,688
I can only think of context using insofar as or insofar that.,A yellow and orange bird hold on to the side of a cage.,0.080056221985625,663
"In two weeks, he'll probably send out Peace Rules in the Preakness.",Bangladesh Islamist leader executed,2.042642304038686,1255
A man and woman blow bubbles.,There is actually functionality in most browsers already in place to do just this.,0.632573005223829,1351
I was invited in to pitch story ideas to Ron Moore at ST:TNG.,"""Ten of six"" probably means 5:50 but I have not heard it before.",1.575128944382684,973
"The Nasdaq composite index advanced 20.59, or 1.3 percent, to 1,616.50, after gaining 5.7 percent last week.","""The concrete barriers (between lanes) were being tossed around like feathers.""",1.632438166252009,290
Baseball players playing a game at the park.,A person is playing a guitar.,2.560183299784095,1228
Lebanon businesses strike in protest at political impasse,This is an example I always find is helpful for first year.,1.002356314924723,1090
Israel expands subsidies to settlements,"The Dow Jones industrial average <.DJI> fell 44 points, or 0.46 percent, to 9,568.",1.648008457831358,1065
A woman is cutting broccoli.,"Russia, China veto UN Security Council resolution on Syria",1.122039224393318,1410
"At 12 months there was still a difference in function, although it was not a significant one.","First, let me say I've no experience doing battle with Bermuda grass.",2.243169069611232,1172
Floods leave six dead in Philippines,A man is smashing some garlic.,2.856235196889234,770
"As an complement to the other answers, let me address the question of why planets tend towards tidal locking.","Lower courts have splintered on the issue, allowing depictions of the Ten Commandments in some instances and not in others.",2.495088375554335,212
One dead in US building collapse,A woman is peeling a potato.,2.075415731304572,529
A man puts some cheese on a pizza.,One World Trade Center Named Tallest US Building,1.456476362758906,847
Man sitting on a bench drink from a mug surrounded by rugs.,A man carries a women.,1.595731014953331,718
A girl is riding a horse.,The girl in the ski jacket is walking near the buildings.,3.329117695136418,453
"Apart from admission (which normally should not be related to age), there is something that's related to your question.",Eurozone agrees Greece bail-out,3.652030673254995,716
Professor Burkhauser has done extensive research on who is hurt by higher minimum wages.,"For completeness, Apple's Pages has quite a few nice poster layouts.",3.841458207741965,1023
A woman is carrying a boy.,The man sang and played his guitar.,0.830705501285013,721
You will be hard pressed to find scientific studies that answer these questions with any certainty.,The dogs are alone in the forest.,1.282124861721823,438
Two girls in blue and teal dresses and large hats are standing next to a large tree trunk.,Men are playing cricket.,4.185658051653109,592
"As I understand it, nothing that can be changed, or broken down into smaller parts is inherently real.",Some researchers believe domestic cats never really mentally grow up completely and they always look at you like their mom.,1.744710160984748,351
A woman is slicing a potato.,A black dog is leaping into a swimming pool.,0.499562949443448,564
The elephants are bathing.,Sept. 11 defendants enrage families at hearing,1.155633224148415,1194
The president is not really all that important for German people.,"More than 10,000 people, most of them civilians, have been killed in three decades of insurgency.",4.590859977066801,116
I've stored pancakes in the freezer for over two month and not had any freezer burn.,Two teenagers arrested after string of sex attacks on Manchester University campus,1.894860950724238,177
A small dog laying on the bed.,"The U.S. women, who are defending champions, will play on Sept. 25 in Philadelphia and conclude group competition on Sept. 28 in Columbus, Ohio.",1.799339990581833,752
He also said the academy will get its own internal report next week detailing the seriousness of the remaining problem.,Cardinals enter Sistine Chapel to elect pope,0.782971443467436,1392
Boy lying on couch with small white dog.,North Korea nuclear test,1.268073977549581,112
A Das Air Cargo plane sits on the runway.,It is meant to stimulate root growth - in particular to stimulate the creation of roots.,3.061053171634634,564
China detains city workers after fruit seller dies,The least that can be said is that we must be born with the ability and 'knowledge' to learn.,2.783086659183277,195
"Edit, again: The question seems to have changed, yet again.",A four wheel drive car is driving through the mud.,0.540473615126383,312
A woman is cutting potato.,"Ozbus offer a 29 week tour of South America, starting and finishing in Quito.",2.52015013499025,122
World's oldest man dies at 116,Two women are slicing some lemons.,3.143787233511437,1026
Assad meets with Red Cross officials in Syria,"The U.S. women, who are defending champions, will play on Sept. 25 in Philadelphia and conclude group competition on Sept. 28 in Columbus, Ohio.",4.536592935691989,909
"You can write the book in any way you choose, as long as it works for you.",The brown and white cows are eating in the trough.,1.302770682089433,1314
"To paraphrase a common saying, ""One man's weed is another man's lawn"".",A man is smashing some garlic.,2.367913668286478,1213
A woman leading a white horse.,But the United States' ultimate goal was not just to topple Mr. Hussein but to stabilize the country and install a friendly government.,1.083239954768008,1125
A group of men walk and hang onto ropes.,I started to dig into this because you caught my curiosity itch with the question...,0.265260421644358,179
a skateboard performs a trick off a quarter pipe.,"Shares of M&T, which is based in Buffalo, fell 41 cents, to $91.51.",0.978568320271978,285
In some nowadays Indo-European languages you can still see rests of base-20 numeral systems.,"As mentioned by other responders, it turns out that using a standing desk isn't necessarily a perfect solution.",1.979749412464392,441
"""What I am really looking for is an estimation of the Muslim population..."" @ThanosK and @T.E.D., an overall, general population estimation f.e.",Two women are slicing some lemons.,2.870813820717,242
This question has already been widely discussed and answered on Skeptics.,A woman is riding an elephant.,1.377720424323932,800
"Here are many samples: Pbase.com Out of the 16k photos there, I'm sure some are with a d700.",Romney taped at secret donor talk,0.14649286381734,1237
"I agree with Seteropere completely, ""Network Science"" is a very broad subject.","White fish are, as a rule, more delicately flavored than darker fleshed fish.",3.854231819428404,857
A golden colored dog jumps around in the grass while holding a stick in its mouth.,A man is cleaning a cd.,2.943264958316685,663
Iraq Releases Suspected Hezbollah Operative Wanted By U.S.,A woman is singing on stage.,0.664495633652796,375
The lady stirred up raw eggs in the bowl.,Nigella Lawson 'took cocaine every day for a decade',1.622739770519089,616
"On Monday, as first reported by CNET News.com, the RIAA withdrew a DMCA notice to Penn State University's astronomy and astrophysics department.",A trick I did was to grab and hold my cats close if they disturbed me during the night.,1.301621569232016,1384
A smiling woman holding a small baby.,Two dogs running through a grassy field.,3.646299419424121,299
"Most of the literature I can find about infant sleeping has to do primarily with waking habits, not eating habits.",A woman is dancing in railway station.,3.498742120249089,98
A man is eating a pizza.,Two men in fleeces and hats looking at the camera.,0.002317857247568,1154
A woman runs on the beach.,The big white dog is running in the grass.,4.129221937550395,1380
Nearly all countries grew quickly in the 1950s and 1960s for pretty much the same reasons.,Two women shearing a white sheep in a wooden stall.,0.974807074800393,1166
"A quick research (1, 2) showed me that the concentration of caffeine seems to peak about 30-60mins after ingestion.","Near a mosque in the northern town of Mosul, rebel gunmen also assassinated a Sunni Muslim tribal leader who backed the coalition.",3.949025870229783,654
Two boys in black swimming trunks are holding another boy by his arms and legs on a beach.,"White fish are, as a rule, more delicately flavored than darker fleshed fish.",0.200384992969115,887
A man is carrying a canoe with a dog.,"The broad Standard & Poor's 500 Index .SPX inched up 3 points, or 0.32 percent, to 970.",4.911026960296229,1029
I have been doing a lot of my outlining/pre-writing work in Workflowy.,A man is singing.,1.303355912611928,1105
"""City-grown pollution, and ozone in particular, is tougher on country trees,"" says Cornell University ecologist Jillian Gregg.",Some researchers believe domestic cats never really mentally grow up completely and they always look at you like their mom.,4.468750272455,1142
A white bicycle stands on a floor.,"Still, Pinellas rabies cases fell sharply to 17 in 1996 and 3 in 1997, Agnew said.",1.910970822647625,662
The bird is taking a bath under the faucet.,I have been in a simular situation with my daughter and a female friend when they were 5 and 4.,2.155919969982481,1242
I  believe one cannot taste the difference between minced(canned) and fresh garlic once it is cooked.,There is a young boy with the woman.,0.746015313959436,1058
A cat sleeps on purple sheet.,two tan dogs play in the grass,0.73146539374208,829
A man is drilling a hole in a board.,"In fact, you can remove pretty much and preserve grammaticality if you don't care about preserving meaning.",1.540036361748922,567
Two dogs are running in a grassy field,A motorcycle is parked by a mural of a city in the evening.,2.447044436543207,232
"Dirt can mean pretty much anything, from good to poor quality soil.","Mr. McCall, who ran unsuccessfully for governor of New York in 2002, styled himself an advocate of better corporate governance.",3.973307764802219,543
I have noticed most cats don't lick people a great deal.,"The blue-chip Dow Jones industrial average .DJI tacked on 97 points, or 1.14 percent, to 8,699.",0.409028249724902,428
A helicopter is getting ready to take off.,The girl is playing the guitar.,4.757733191880627,446
New World Trade Centre tallest building in US,"A girl in a blue dress and another girl in a purple dress, both smiling.",4.485666743705055,1429
Chechen officials working for the Moscow-backed government are a frequent target for rebels and tension is running high ahead of next Sunday's presidential election in war-torn Chechnya.,The teen rode his bike around the people walking in the courtyard.,2.037273159110027,310
Iran says it captures drone; U.S. denies losing one,It is the same idea as what Aristotle called the unmoved mover.,0.379420320105801,665
The lamb is looking at the camera.,Two women shearing a white sheep in a wooden stall.,2.982453186569386,955
The room used for defecation is almost always referred to by euphemism.,"The rovers act as robotic geologists, moving on six wheels.",3.476752360017499,922
A woman is writing something.,Egyptians wait for key presidential vote results,4.524874086344872,739
Blast on Indian train kills one,"The Han Dynasty came after the Qin Dyansty, after the government under Shi Huang Di collapsed.",4.025068973870468,382
A guy and a girl are rock climbing with backpacks on.,The people are entering the plane.,1.586295478649373,1400
The 30-year bond US30YT=RR dipped 14/32 for a yield of 4.26 percent from 4.23 percent.,It's pretty ridiculous that I've seen airlines ask for these to be turned off at times.,4.140714380901215,1318
A man is riding on a horse.,The man is skiing down a snowy hill.,3.385911645568357,1091
The child would like to swim.,"Usually it's a refuelling stop, and you just sit on the plane.",3.427439154293253,647
A man is running.,A man on a bike jumping through the air.,0.601736466121187,1011
"In standard English, I think ""don't got"" has the same register as ""ain't"".","Pakistani Taliban 'elect new chief', vow 'unprecedented' revenge",4.852876850640564,85
A cat is playing with a watermelon on a floor.,"Although I am quite fluent in Russian, I wouldn't say English sound particularly 'cold' to me.",4.32875394752878,195
Those expressions could have slightly different meanings especially when talking about finance.,Cardinals enter Sistine Chapel to elect pope,0.406550397714474,246
I would recommend asking questions in a way that doesn't require a yes or no answer.,A former partner of accountancy firm Ernst & Young was yesterday arrested by FBI agents in the US on charges of obstructing federal investigations.,1.230458852673356,826
The black and brown dog is playing in the yard.,"Eurozone debt crisis is over, says France's President",1.767707224252465,1190
A man is drilling a hole in a board.,The man is pouring broth into the pot.,1.305013807857528,768
a skateboard performs a trick off a quarter pipe.,Two smiling women holding a baby.,3.232755577990828,679
I've used Paint Shop Pro and DxO Optics Pro on Windows.,"wikipedia, as much as it is a supposedly self correcting medium, is not necessarily a definitive account of anything.",3.300031710128684,267
"Most people want not only to be WELL off, but to become BETTER off as time goes by.",A dog jumps through a hoop.,0.233443586590422,770
"""It just seems like all the issues that we support, he doesn't,"" said Gabriela Lemus of LULAC.",13 Tips To Face Your Fear and Enjoy the Ride seems interesting.,2.861283168220585,513
Net revenue rose to $3.99 billion from $3.85 billion during the same quarter last year.,One idea that's been going around at least since the 80s is that you can distinguish between Holds and Moves.,3.30573527118941,616
The WHO experts didn't say how many cases in Hebei were in rural areas.,Someone is stirring a pot of chili with a spoon.,2.17689257829485,355
"Sign language maybe, since there is no tone to convey meaning, emotion or intent.",The silver train is parked in a station.,0.448348974363433,1340
"Israelis, Palestinians convene over prisoner swap",A man is smashing some garlic.,2.071207844172123,341
A woman is peeling an orange.,"""It's a huge black eye,"" Arthur Sulzberger, the newspaper's publisher, said of the scandal.",4.934273224795152,1079
"First, double-check the dog's body language to make sure that it is truly aggressive.",Sylvester Stallone's Son Found Dead At Home,4.65645419622906,586
Lebanon businesses strike in protest at political impasse,"The church's lawyer, Shirley Phelps-Roper, was clear: ""What they have done is a thinly veiled attempt to do an end run around the constitution,"" she said.",3.700965528884886,906
A smiling woman holding a small baby.,The teen rode his bike around the people walking in the courtyard.,3.07357627973695,1414
Asteroids are what are called minor planets - small inner solar system rocky bodies.,A man is getting into a car in a garage.,1.771038033474809,1381
The company claims it's the largest single Apple VAR Xserve sale to date.,I am not convinced that positivism is routinely asociated to a leftist ideology.,4.457668224375354,1313
A common one is haddock and is in season pretty much year round.,"Emile Laroza, 51, contracted SARS while working as a nurse at North York General Hospital, the epicentre of the second SARS outbreak.",2.757328124192651,1302
Consumers would still have to get a descrambling security card from their cable operator to plug into the set.,"As bikeboy389 said, you can learn a lot by looking at students' native languages.",4.900545222150496,126
Support is good for eggplants as the fruit may become heavy and can even break the branches.,"Another migrant boat capsizes off Italy, 27 dead",3.661310479435756,763
"""What they have done is a thinly veiled attempt to do an end run around the Constitution,"" she said.",Cars trapped in tunnel collapse outside Tokyo,2.071877577082801,1084
Would going on a cargo ship count as a tour?,"Yeager said the incident appeared to be isolated, but the suspect showed tendencies of being a prior offender.",4.055560012194315,384
Scientists prove there is water on Mars,A bottle of water sitting on a stone with other stones and a wall in the background.,4.144662632500262,467
U.S. fast-food workers plan nationwide strikes over minimum wage,A band is playing on stage.,2.834192986746546,1193
A guy is playing hackysack,A woman is grating an orange food.,1.149842735597857,244
The part of economics that is most like physics is called microeconomics.,A man is eating bread.,0.120725515144603,454
A woman posing by a pillar with a U2 sign.,Four months later it signed a joint marketing agreement with Hewlett-Packard Co.,2.444931098661105,615
Both papers are being published today in the New England Journal of Medicine.,London Marathon observes silence for Boston victims,3.884812599559106,854
A cat is on a robot.,lay down a knife horizontaly on the cloves and hit it.,4.570015154654198,314
"Back in the day, ""cable"" was used to describe communications sent abroad.",Most of Philip K Dick's works aren't hard Sci-Fi in the least.,4.172252272520853,1329
Indian police round up all five suspects in Mumbai rape case,"Nine seconds later, SpaceShipOne broke the sound barrier, the company said.",2.025085239405073,41
I  believe one cannot taste the difference between minced(canned) and fresh garlic once it is cooked.,I like to think of multitasking as rapid task switching.,2.944213088550159,139
A woman is feeding a baby.,A group of people sit around a blazing fire at night.,0.281066384737827,840
A brown and white dog is catching a tennis ball while standing on its hind legs.,Old style bicycle parked on floor.,2.451757744888474,1480
A man is erasing a chalk board.,A woman lifts weights.,3.901599683440963,626
A chef is slicing carrot.,A woman in a white shirt and black skirt on a tennis court.,4.382218463680196,1318
A Stage 1 episode is declared when ozone levels reach 0.20 parts per million.,A woman is slicing something.,4.044608382658728,237
"Sign language maybe, since there is no tone to convey meaning, emotion or intent.",There is another problem with applying instant replays beyond just interrupting the flow of the game.,3.812794267548175,402
The U.S. appears to have a smaller shadow economy for a few reasons in no particular order.,A black dog is walking along the side of a pool.,1.61642478317401,992
Zoo worker dies after tiger attack,Egypt's President-Elect Morsi Starts to Form Government,4.033600012524547,523
"In a ""first-past-the-post"" system, it is difficult to sustain more than two parties.",A woman is chopping garlic with a knife.,0.20738219635399,239
Two cows graze in a field.,Miss New York is crowned Miss America,4.737708580244887,1368
Lance Armstrong drops fight against doping charges,Supermarket chains are accusing union leaders of breaking off contract talks prematurely over the weekend as grocery clerks gear up for a possible strike.,2.633422822526094,1499
A person is boiling soup.,A group of cyclists in green and white with spectators looking on.,0.524117315204387,169
A cat is pouncing on a trampoline.,EU plans major new sanctions against Iran,1.431262799166403,202
Manchester United Ticket Sales And Profit Down,"While the 'first-past-the-post system favours two parties, it certainly doesn't guarantee the marginalization of third parties.",3.539454240876038,1428
I think you need to apply a little statistical thinking to this.,"They cover more than 300,000 UAW workers and 500,000 retirees and spouses.",0.326499220956071,1470
"I'd suggest you find a bank in your local country, and consider opening a Euro denominated bank account with them.",Israeli army kills 3 Palestinian militants in West Bank clashes,2.600167583805976,391
A man is playing soccer.,"We always lightly bopped our kids on the mouth, therefore showing him that his mouth is what hurt you.",1.04072658840927,555
A golden colored dog jumps around in the grass while holding a stick in its mouth.,A naked little girl being thrown into the air.,3.737170176368281,1161
A woman is bungee jumping.,I would definitely go for a slightly slower first half.,4.290046453816556,880
A man is playing a basketball.,Oil prices down in Asian trade,3.43380608637487,761
"The helicopter burst into flames upon impact, according to the Mohave County Sheriff's Office.",Israel press bemoans price of talks resumption,0.897277731119249,458
A woman in a pink bikini is laying on a deck lounge chair that is covered with a pink towel.,Flood alerts in France as river levels rise,4.585344674037789,586
It was the third time in four years that wildfires forced the park to close.,If you can settle on purple Nunatak and Feather Friends have good sleeping bags in those colors.,1.190591089078158,747
German Shephard jumping through black hoop while people watch,London Marathon observes silence for Boston victims,1.674364040973343,1022
A group of people standing in the street,Here are some things that worked with my son who started toilet training around 2.5 years.,1.078126783314823,163
Thai government says elections Feb. 2,"U.S. forces struck dozens of targets on Monday, killing six guerrillas and arresting 99 others during 1,729 patrols and 25 raids conducted over 24 hours.",3.984416800286834,1096
Malawi confirms president's death,A young girl standing in front of a fountain,4.876197890848374,19
I recently stumbled on a great article that talks about protein consumption for the purposes of building muscle (recovery included).,They say second-quarter earnings reports will be key in giving investors that guidance.,4.111400955622489,849
The Question is (from Hinduism); do you exist because of pregnancy?,"Last Thursday, the RIAA sent a stiff copyright warning to Penn State's department of astronomy and astrophysics.",2.40574469408278,333
At least 15 killed in Nigeria church attack,"Britain's Prince Philip hospitalised, to miss jubilee",3.50895275225319,461
Miss New York Crowned Miss America 2013,A puppy is trying to get out of a bathtub.,1.720778291790353,749
Beleaguered telecommunications gear maker Lucent Technologies is being investigated by two federal agencies for possible violations of U.S. bribery laws in its operations in Saudi Arabia.,A black and white photo of a man standing next to a bus.,2.188534086253585,566
"Basically, the rule is that you must play the ball, and not the man, until someone catches the ball.",I am sure this is more phylosophical and ethical question than it seems.,3.109427883805403,762
"Gartner's report said global WLAN equipment shipments reached 19.5 million last year, a 120 percent increase over 2001's 8.9 million units.","""The other guy, he's ashamed of his party, and I don't blame him.",3.311578212120038,1097
A man is performing a stunt outdoors.,"I've tried many of the things mentioned above, but they never really worked for me.",1.316608435669815,445
A man is playing a guitar.,Motorcyclist performing a wheelie next to a car.,3.599345623606583,1119
The bird is taking a bath under the faucet.,Police disperse east China chemical plant protesters,3.328497977013227,251
"Zipf’s law, as I understand it, is not really about languages, but about statistics and probability.","This is indeed possible, but I haven't seen it done experimentally for reasons other than feasibility.",1.712540345844546,1441
"In addition to oil, make sure the grill is nice and hot before you start cooking.",A dog pushes a toddler into a rain puddle.,1.139659935504585,877
"Remember, from the Fleet's point of view, the rest of the galaxy is what's moving and experiencing time dilation.",Rocket fired from Gaza damages home in Sderot; none hurt,3.924121339164043,1416
"Annan urges end to Syria violence, minister defects","""This proposal is modest compared with the space programme, and may seem unrealistic only because little effort has been devoted to it.",4.888800497517863,925
"Scrimshaw, Supervisor, Best Minister and Ten Most Wanted are expected to complete the Belmont field.","I reccomend ""Monkey Grass"" because it is like a slow growing weed that reproduces slowly and looks nice!",2.363944071663642,517
"Messi nets 300th, 301st goals in Barcelona win","Japan, US hold talks linked to regional trade pact",0.058216896109756,110
"Generally, almost wherever I go, I find it's easiest to get money out of the ATM.",A man and a woman are posing for a photograph in front of a yellow flower-bed.,4.622155021177733,152
A young boy has a red fishing pole.,Gunmen kill four in Kenya church attack,2.72247158074901,282
Revenue rose to $616.5 million from $610.6 million a year earlier.,Chinese shares close lower on Wednesday,2.920743288500342,462
Aristotle didn't put the world at the center of the universe per se.,A yellow dog is playing in the snow.,0.97748001750271,96
Two beige dogs play in the grass.,The expansion of space means that objects in cosmological distances are receding away from each other.,4.498543375054356,1089
A guy and a girl are rock climbing with backpacks on.,A woman is slicing broccoli.,2.368604417731004,703
"De Blasio sworn in as New York mayor, succeeding Bloomberg",A woman is grating an orange food.,4.805060315515752,1274
The fruits should be eaten with lemon juice in order to prevent oxidation in your stomach.,"The word ""cable"" has its origins in the days of the telegraph.",3.145377189937962,1481
Blast on Indian train kills one,The man jumping is not wearing a shirt.,0.715393822250423,1096
A woman is mixing eggs in the bowl.,"Last week, former chief financial officer Franklyn Bergonzi pleaded guilty to one count of conspiracy and agreed to cooperate with the government's investigation.",2.330026478702262,109
A lady with a yellow outfit is in the air above the bed in a yellow room.,Green Lantern to be relaunched as gay superhero,0.415899976448495,81
"Properly executed weight training will increase, not decrease, your flexibility and mobility.","The dollar was at 116.78 yen JPY= , virtually flat on the session, and at 1.2871 against the Swiss franc CHF= , down 0.1 percent.",1.919180212591938,1128
Syria agrees to surrender chemical weapons,A brown horse stands in a lush green field.,4.983376931965516,1070
North American markets finished mixed in directionless trading Monday as earnings season begins to slow and economic indicators move into the spotlight.,An alternative would be to expose her solely or additionally to Hindi in daycare.,4.219123714947544,114
"Rotate through square, lunges and calf raises doing each until you feel a little burn.",I started to dig into this because you caught my curiosity itch with the question...,2.373517550569899,430
"Syrian forces hit mosque with barrel bomb, kill 5","""However, we are not certain about the outcome of the discussion at this moment.""",3.438607656556086,722
A man with a hard hat is dancing.,"The AAVSO data seems to indicate that it might have already peaked, at around 10.5 (visual).",0.290016789025589,771
A woman in jeans plays a video game in front of a large screen.,Residents return to Texas blast site,2.400416922585842,15
The main cause of the allergies is proteins in the saliva.,Black dog chasing brown dog through snow,3.889889024533886,1031
The most obvious is the oldest long distance walk in Scotland: The West Highland Way.,A man dives into a swimming pool.,2.178504059490464,110
"Authorities identified the tipster as Richard Powell, who is imprisoned for killing his landlady in 1982.","Japan mayor apologizes to U.S., denies wrong words on ""comfort women""",1.306425282713206,1057
"Glad to hear you've started playing hockey, its a great sport!","A grey, black, and white cat looking at the camera.",3.539417206420491,924
You will be hard pressed to find scientific studies that answer these questions with any certainty.,"There are some cases ""status"" may be accounted of countable.",1.882079163461182,739
"Basically, the rule is that you must play the ball, and not the man, until someone catches the ball.",US Says Chemical Weapons Used in Syria,4.434692208150941,1265
"""What I am really looking for is an estimation of the Muslim population..."" @ThanosK and @T.E.D., an overall, general population estimation f.e.",A woman is chopping an onion into small pieces.,2.570720077410215,1452
The dogs are playing in the snow.,A woman is cutting raw fish.,4.758298974285541,468
This question has already been widely discussed and answered on Skeptics.,"Van-Vliet, who was also injured, called in the accident on the school bus radio.",0.48896701826977,235
Venezuela's Chavez in Cuba for 3rd anti-cancer treatment,I don't boil eggs enough to keep a feel for the timing...,4.397984715290219,1435
"Police then called a bomb squad, but the device exploded, killing Wells, before bomb technicians arrived.",A black and white cat lying on a blanket.,4.745430209743169,524
"Just five months ago, Dean committed to accepting taxpayer money and vowed to attack any Democrat who didnt.",A group of people are standing beside a fire truck.,3.688243616894908,600
I don't think there are likely to be any standards that address this issue specifically.,"South Africa's Nobel laureate Archbishop Desmond Tutu says he does not understand all the fuss about appointing a gay bishop, but he has urged homosexual clergy to remain celibate.",0.522415302064265,1184
The girl sang into a microphone.,A woman is riding an elephant.,4.655936565241631,1231
The group of hikers is resting in front of a mountain.,"This Lady might be ready for Rock Climbing, or just watching the Clouds, above.",0.581123168259282,304
A man plays the violin.,"The lawyer for Hollins Jr., Thomas Royce, has said his client had no link to the company that owned and operated E2.",4.01196703649624,134
A black dog is running through the snow.,"""It's a huge black eye,"" Arthur Sulzberger, the newspaper's publisher, said of the scandal.",3.844426184464194,888
A woman is writing something.,Speed of light being finite is one of the fundamentals of our Universe.,3.045809135074395,84
An elderly woman catches a ride on the back of the bicycle.,A slow loris is eating.,0.562659013372833,454
Two boys are jumping into a pool.,'Housewives' actress Kathryn Joosten dies at 72,2.637676938566131,438
North Korea Nuclear Test Sparks Worry,I agree with others that tracking your time is fundamental to the solution.,1.834267101946715,699
Those expressions could have slightly different meanings especially when talking about finance.,Over 120 dead in Pakistan factory blaze,1.614049694357823,720
"Yes, this is OK, as it allows you to emphasise certain things, that you want the readers to notice.","Netgear prices the WGT634U Super Wireless Media Router, which will be available in the first quarter of 2004, at under $200.",4.465686801984385,1365
"Stout previously worked for General Electric subsidiary GE Capital Service Inc., where he was vice president and chief technology and information officer.",Two white dogs walk through a huge bank of mountain snow.,2.174219636251507,521
A man is buttering a piece of bread.,A monkey pratices martial arts.,0.544517554615995,1477
'Desperate Housewives' Actress Kathryn Joosten Dies,A woman is slicing something.,1.675992498715131,1144
Two dogs are running on the grass in front of the trees.,A woman in a white shirt standing in front of a brick wall.,1.679729491053567,1030
A boy is riding a horse.,A group of people stand together and pose in front of a house.,3.617982491865023,601
A woman is chopping an onion.,"I am not exactly sure but I remember the media (in India) addressing Delhi as ""HASTHINA"".",1.559502182096789,1184
A black and white dog is running through the grass.,A man is kayaking in rough waters.,1.066587042369723,787
Two girls are playing Doctor inside their house.,"Russia, China veto UN resolution on Syria killings",3.631018220233149,1075
A man has his skis ready for the field to get iced out,a man walks along walkway to the store,0.385127687435144,811
Women first appeared in the modern Olympics in Croquet at the 1900 Olympics.,"Here's what I saw with my fraternal twins: While learning to speak, all children develop some of their own dialect.",3.598202429102375,553
"After 9/11, Connolly said, agents spent thousands of hours investigating al-Bayoumi.",Israel braces for Arab protests,4.901342676088122,738
"I'm American, and I've never heard the bathroom referred to as St. John's.",At least 78 killed in Pakistan church bombing,0.228779558867138,783
It is simply the number of balls bowled divided by the number of wickets taken.,A man is adding a silencer to a gun.,1.66811575570105,533
A man is serving cake.,A man and woman are asleep on the couch.,0.339676025023307,835
Intrinsic reward is the emotional pay-off that you get by completing an activity.,"They had a treaty beginning in 1941, after a few skirmishes along the area in question.",0.756129004664879,860
"If you understand yourself and your enemy, you will be far more likely to win any battle.",A dog is running along the beach beside the ocean.,1.813723171017533,742
Global progress seen in ending death penalty,I agree with Lauren's answer: You need highs and lows in any story.,1.221409007651511,1393
Net revenue rose to $3.99 billion from $3.85 billion during the same quarter last year.,A group of people are standing and sitting around on the ground at night.,1.322697951117227,1264
A group of four people in a dinner having cake.,Jordan Opens First Refugee Camp for Syrians,3.701958356275975,944
A black and white cat is sitting on a brown chair looking up.,"FirstEnergy Corp. should have determined that modernizing one of its plants would increase overall pollution emissions, U.S. District Judge Edmund Sargus ruled Thursday.",4.169953679460308,1234
Dali painting stolen from gallery,China stocks close lower on Friday,1.333591492393953,334
Civilians Bear Brunt of Afghan Attacks,A jockey rides a horse at a gallop.,0.182124414498994,617
A small white dog running across a lawn.,"The 14-year-old national spelling finalist who attends school in Belmont, N.C., got a word that sounded like ""zistee"" during competition Wednesday.",0.774917100628075,428
Someone is shredding cabbage leaves with a knife.,Its going to depend on the type of packaging and also the freezer.,0.232507498584329,590
Both papers are being published today in the New England Journal of Medicine.,"I haven't tried storing tomato seeds myself, but I have tried to store pepper seeds (and they are closely related).",2.405921198117486,371
Music Industry Pays Tribute to Whitney Houston,Israel's Netanyahu set to call early vote,3.265430893338263,71
The black and white cows pause in front of the gate.,A man is lifting a little girl above his head.,4.309702812439213,638
Food poisoning kills at least 20 children in India,The woman is in a bathroom.,0.625797031314521,836
"The router will be available in the first quarter of 2004 and will cost around $200, the company said.","China detains 7 for ""house sister"" scandal",3.115266598067279,663
